category,name,date,text
debate,Savannah Guthrie,2020,"But I don’t get it, because you have so much power and influence as president."
debate,Donald Trump,2020,I’m all for it.
debate,Savannah Guthrie,2020,And you could go to your… You could require it-
debate,Donald Trump,2020,By the way-
debate,Savannah Guthrie,2020,"… at your rallies, and you could say-"
debate,Donald Trump,2020,"I never said, “Don’t wear them.”"
debate,Savannah Guthrie,2020,"“Everyone put on a mask right now.” And the University of Washington says, you would save lives."
debate,Donald Trump,2020,"Savannah, University of Washington. And then, you have other places, say different things. You have a lot of… Hey. Dr. Fauci said, “Don’t wear a mask,” right?"
debate,Savannah Guthrie,2020,"At first, but then everybody agreed."
debate,Donald Trump,2020,"Oh, I don’t know. Then he changed his mind. But then, you have a report coming out two days ago, that 85% of the people wearing masks catch it."
debate,Savannah Guthrie,2020,"I looked at that report, it’s not about mask wearing. It was neutral on the question of masks."
debate,Donald Trump,2020,"Savannah. We’re on the same side. I say, wear the mask. I’m fine with it."
debate,Savannah Guthrie,2020,Okay. Okay.
debate,Donald Trump,2020,I have no problem. We’re on the same side.
debate,Savannah Guthrie,2020,"Let’s take a break. We’re going to get more questions, right after this."
debate,Donald Trump,2020,Thank you.
debate,Donald Trump,2020,(silence).
debate,Savannah,2020,"And we’re back. We’re live in Miami with President Trump for a town hall. Live in Miami with President Trump for a town hall. Thank you again, Mr. President. We have another voter. Now, Christie Alonzo, come on out, Christie, she is leaning slightly towards you, she says. She voted for you in 2016. Christie, you ready? Take the mask off, hold the mic close, and let’s hear your question."
debate,Cristy Montesinos Alonso,2020,"Thank you for your service, Mr. President."
debate,Donald Trump,2020,Thank you. Thank you very much.
debate,Cristy Montesinos Alonso,2020,"We’re a hard-working middle-class family of four. My husband and I are both self-employed, and we have to get our own individual healthcare. As you know, healthcare costs have gone up considerably over the decades. And you had originally said you were going to repeal and replace Obamacare. What is your plan now in 2020 to make healthcare costs affordable for Americans like myself?"
debate,Donald Trump,2020,"Good. So we got rid of the individual mandate on Obamacare, which was the worst part of Obamacare, and now you could actually say it’s not Obamacare because that’s how big it was, where you had to pay a fortune for the privilege of not having to pay for bad health insurance, so we got rid of that. That was a big, big thing. And by doing that, and we will always have… By the way, we’re always protecting people with pre-existing conditions, and I can’t say that more strongly, but we’ve been able to bring healthcare costs way down. Now, I took over Obamacare, got rid of the individual mandate, made it good, managed it much better. Remember, they had the $5 billion website disaster, and all of the problems they had. The problem with Obamacare, it’s not good. We’d like to terminate it, and we want a much less expensive healthcare that’s a much better healthcare, and that’s where we’re aiming. And if we can do that, and we have a very good chance of doing it, but we’ve also brought down the price of Obamacare. The problem with Obamacare, it basically is never going to be great, and I want to give great healthcare. So important. And thank you very much."
debate,Savannah,2020,"Mr. President, I got a follow-up pre-existing conditions. This is such a big issue for voters."
debate,Donald Trump,2020,It is a big issue for me too.
debate,Savannah,2020,"In point of fact, your administration is about to go to the Supreme Court to argue to throw out the rest of Obamacare, which includes the protections for preexisting conditions."
debate,Donald Trump,2020,That’s right. That’s right.
debate,Savannah,2020,"So your administration is in court right now, trying to get rid of that protection."
debate,Donald Trump,2020,"In order to replace it with a much better healthcare at a much lower price. And always, under all circumstances, we are going to protect the Republicans. And maybe I changed the party a lot over the last three years, but we will protect people with preexisting conditions. And Savannah, what I want to do, get rid of the terrible Obamacare. I’ve already done it to a large extent because as you know, the individual mandate is gone. That was the worst part."
debate,Savannah,2020,"You repealed, but you haven’t replaced."
debate,Donald Trump,2020,"No, no."
debate,Savannah,2020,"Now, you’ve been in office almost four years."
debate,Donald Trump,2020,We have done-
debate,Savannah,2020,"You have both houses of Congress, Senate and House, in Republican hands, and there is not a replacement yet."
debate,Donald Trump,2020,"That’s right. I’m sorry, but if you look, we had both houses and what did we do? We got rid of the individual mandate. That went through the legislature."
debate,Savannah,2020,But the promise was repeal and replace.
debate,Donald Trump,2020,"Look, look. We should be on the same side. I wanted very simple. I’m going to put it very simple. We would like to terminate it, and we would like to replace it with something that’s much less expensive and much better. We will always protect people with preexisting conditions."
debate,Savannah,2020,But if you’re successful in court-
debate,Donald Trump,2020,And here’s the thing-
debate,Savannah,2020,"… in November, those preexisting conditions, that promise will be gone."
debate,Donald Trump,2020,"If we don’t succeed, we are running the remnants of whatever’s left because we took it apart. We are running the remnants of whatever’s left much better than the previous administration, which ran it very badly, but we’d like to have new healthcare much better and much less expensive."
debate,Savannah,2020,"Let me get to question number five. And you’ll like this, he’s stuck in traffic. His name is Joe White. He is registered as a Democrat. He says he’s leaning toward Biden and voted for Hillary Clinton in 2016. And his question was a, a second stimulus payment has been broadly agreed upon by the Republicans and Democrats, and yet, now we’re in October and it’s still not passed. Why not use your office to make the second stimulus payment a separate targeted emergency relief package to help Americans weather the pandemic?"
debate,Donald Trump,2020,"Well, we’ve actually passed three packages, and we’re on our fourth, and I agree with him 100%. He should vote for me. The problem you have is Nancy Pelosi. She couldn’t care less about the worker. She couldn’t care less about our people. And we should have a stimulus, and I want a stimulus. The Republicans will approve a stimulus. The problem is she doesn’t want to do it because she thinks it’s bad for her election. The fact is, she’s wrong because people know she’s in our way, she’s not approving it, she doesn’t appreciate our people, and she doesn’t appreciate, at all, our workers. Nancy Pelosi, we are ready to sign and pass stimulus, but she’s got to approve it."
debate,Savannah,2020,"People do not love the back and forth of Washington, but this has been a rollercoaster. Back in early October, you one day tweeted, “No more negotiations until after election day. I’m walking away.” Then, I think the next couple of days you said, “Maybe we can do something targeted.”"
